request_id,hospital_id,component_id,blood_group,units_requested,request_date,status,priority,event_type
440,6,1,B+,1,2024-09-01,Fulfilled,Routine,None
441,7,1,A+,1,2024-09-02,Fulfilled,Routine,None
442,1,4,O+,1,2024-09-02,Fulfilled,Routine,None
443,7,3,A+,3,2024-09-02,Fulfilled,Urgent,None
444,4,3,A+,9,2024-09-02,Fulfilled,Emergency,None
445,5,4,B+,1,2024-09-03,Fulfilled,Routine,None
446,4,2,B+,2,2024-09-03,Fulfilled,Routine,None
447,1,1,A+,4,2024-09-03,Fulfilled,Urgent,None
448,7,1,AB+,2,2024-09-03,Fulfilled,Routine,None
449,6,1,AB+,3,2024-09-03,Fulfilled,Routine,None
450,3,4,A+,1,2024-09-03,Fulfilled,Routine,None
451,6,1,O+,2,2024-09-04,Fulfilled,Routine,None
452,7,3,A+,6,2024-09-04,Fulfilled,Emergency,None
453,6,2,O-,1,2024-09-04,Fulfilled,Routine,None
454,6,2,A-,2,2024-09-04,Fulfilled,Urgent,None
455,2,1,O-,3,2024-09-05,Fulfilled,Urgent,None
456,2,3,A+,2,2024-09-05,Fulfilled,Urgent,None
457,8,3,B+,1,2024-09-05,Fulfilled,Routine,None
458,1,1,A-,1,2024-09-05,Fulfilled,Routine,None
459,5,1,AB+,5,2024-09-05,Fulfilled,Urgent,None
460,4,4,A-,2,2024-09-06,Fulfilled,Routine,None
461,4,2,A+,1,2024-09-06,Fulfilled,Routine,None
462,4,1,O-,14,2024-09-06,Fulfilled,Emergency,None
463,2,4,A+,3,2024-09-06,Fulfilled,Routine,None
464,5,3,A+,3,2024-09-06,Fulfilled,Routine,None
465,7,3,A-,2,2024-09-06,Fulfilled,Routine,None
466,6,2,B+,2,2024-09-07,Fulfilled,Urgent,None
467,7,1,A+,1,2024-09-07,Fulfilled,Routine,None
468,6,4,A-,1,2024-09-07,Fulfilled,Routine,None
469,1,3,O+,2,2024-09-07,Fulfilled,Routine,None
470,2,4,A-,1,2024-09-07,Fulfilled,Routine,None
471,3,1,A-,1,2024-09-07,Fulfilled,Routine,None
472,1,3,AB+,1,2024-09-07,Fulfilled,Urgent,None
473,5,2,O+,4,2024-09-07,Fulfilled,Routine,None
474,1,1,A+,4,2024-09-08,Fulfilled,Urgent,None
475,4,1,A-,1,2024-09-08,Fulfilled,Routine,None
476,6,4,B+,4,2024-09-08,Fulfilled,Routine,None
477,8,2,AB+,1,2024-09-08,Fulfilled,Routine,None
478,4,4,A+,10,2024-09-09,Fulfilled,Urgent,None
479,6,4,B+,1,2024-09-09,Fulfilled,Routine,None
480,8,1,B+,2,2024-09-09,Fulfilled,Routine,None
481,7,4,B+,1,2024-09-09,Fulfilled,Routine,None
482,1,3,B+,1,2024-09-09,Fulfilled,Routine,None
483,8,2,O+,3,2024-09-09,Fulfilled,Urgent,None
484,4,3,B+,4,2024-09-09,Fulfilled,Routine,None
485,1,4,A+,1,2024-09-09,Fulfilled,Routine,None
486,4,4,A+,2,2024-09-09,Fulfilled,Routine,None
487,7,1,A+,3,2024-09-09,Fulfilled,Emergency,None
488,3,3,A+,4,2024-09-10,Fulfilled,Emergency,None
489,5,4,B+,1,2024-09-10,Fulfilled,Routine,None
490,8,3,A+,1,2024-09-10,Fulfilled,Routine,None
491,5,4,AB-,1,2024-09-10,Fulfilled,Routine,None
492,4,1,A+,5,2024-09-10,Fulfilled,Routine,None
493,1,2,AB+,2,2024-09-10,Fulfilled,Routine,None
494,8,2,B+,2,2024-09-11,Fulfilled,Routine,None
495,6,4,A+,1,2024-09-11,Fulfilled,Routine,None
496,4,2,A+,5,2024-09-11,Fulfilled,Routine,None
497,1,2,O+,2,2024-09-12,Fulfilled,Routine,None
498,5,3,AB+,1,2024-09-12,Fulfilled,Routine,None
499,1,1,AB+,1,2024-09-12,Fulfilled,Routine,None
500,2,2,O+,1,2024-09-12,Fulfilled,Routine,None
501,5,2,O+,1,2024-09-13,Fulfilled,Routine,None
502,4,4,A+,5,2024-09-13,Fulfilled,Routine,None
503,5,3,B+,2,2024-09-13,Fulfilled,Routine,None
504,5,2,B-,1,2024-09-13,Cancelled,Routine,None
505,1,2,O+,1,2024-09-13,Fulfilled,Routine,None
506,4,1,B+,5,2024-09-13,Fulfilled,Urgent,None
507,1,1,B+,1,2024-09-14,Fulfilled,Routine,None
508,3,1,B+,1,2024-09-14,Fulfilled,Routine,None
509,5,1,B+,1,2024-09-14,Fulfilled,Routine,None
510,8,3,B+,1,2024-09-14,Fulfilled,Routine,None
511,4,2,B+,5,2024-09-14,Fulfilled,Routine,None
512,6,2,B+,2,2024-09-14,Fulfilled,Urgent,None
513,4,1,A+,4,2024-09-14,Cancelled,Routine,None
514,5,3,A+,6,2024-09-14,Fulfilled,Emergency,None
515,4,4,A+,3,2024-09-14,Fulfilled,Routine,None
516,8,3,O+,1,2024-09-14,Fulfilled,Routine,None
517,1,1,A+,1,2024-09-14,Fulfilled,Routine,None
518,3,3,A+,2,2024-09-14,Fulfilled,Routine,None
519,5,3,B+,2,2024-09-15,Fulfilled,Urgent,None
520,5,1,AB-,2,2024-09-15,Fulfilled,Emergency,None
521,6,4,O+,2,2024-09-16,Fulfilled,Routine,None
522,7,4,AB-,2,2024-09-16,Fulfilled,Urgent,None
523,1,3,AB+,4,2024-09-16,Fulfilled,Routine,None
524,3,1,A-,1,2024-09-16,Fulfilled,Routine,None
525,8,4,A+,2,2024-09-16,Fulfilled,Urgent,None
526,2,1,A+,3,2024-09-16,Fulfilled,Urgent,None
527,4,2,A+,4,2024-09-16,Fulfilled,Routine,None
528,4,3,B+,5,2024-09-16,Fulfilled,Routine,None
529,5,3,O+,2,2024-09-16,Fulfilled,Routine,None
530,5,1,B+,4,2024-09-16,Fulfilled,Routine,None
531,6,1,B-,1,2024-09-16,Fulfilled,Routine,None
532,4,3,O+,3,2024-09-16,Fulfilled,Routine,None
533,7,3,A+,2,2024-09-17,Fulfilled,Emergency,None
534,4,4,O+,3,2024-09-17,Fulfilled,Routine,None
535,2,1,A+,2,2024-09-18,Fulfilled,Routine,None
536,5,1,B+,2,2024-09-19,Fulfilled,Routine,None
537,3,1,AB+,8,2024-09-19,Fulfilled,Emergency,None
538,6,4,A+,1,2024-09-19,Fulfilled,Routine,None
539,6,1,AB-,12,2024-09-19,Fulfilled,Emergency,None
540,8,2,A+,2,2024-09-19,Fulfilled,Routine,None
541,8,1,B-,1,2024-09-19,Cancelled,Routine,None
542,8,1,A+,3,2024-09-19,Fulfilled,Routine,None
543,1,1,A+,3,2024-09-19,Fulfilled,Routine,None
544,6,2,A+,1,2024-09-19,Fulfilled,Urgent,None
545,4,1,AB+,2,2024-09-19,Fulfilled,Routine,None
546,5,3,B+,1,2024-09-20,Fulfilled,Routine,None
547,6,1,A+,1,2024-09-20,Fulfilled,Routine,None
548,8,3,A+,1,2024-09-20,Fulfilled,Routine,None
549,7,3,AB-,1,2024-09-20,Fulfilled,Routine,None
550,7,1,A+,4,2024-09-20,Fulfilled,Urgent,None
551,5,4,A+,1,2024-09-20,Fulfilled,Routine,None
552,7,2,A+,2,2024-09-21,Fulfilled,Urgent,None
553,8,2,A+,4,2024-09-21,Fulfilled,Routine,None
554,3,2,O+,1,2024-09-21,Fulfilled,Urgent,None
555,3,1,B+,3,2024-09-21,Fulfilled,Routine,None
556,6,1,B+,1,2024-09-22,Fulfilled,Routine,None
557,6,4,A+,2,2024-09-22,Fulfilled,Routine,None
558,2,2,O+,2,2024-09-22,Fulfilled,Routine,None
559,7,1,A-,2,2024-09-22,Fulfilled,Routine,None
560,6,2,A+,1,2024-09-23,Fulfilled,Routine,None
561,3,3,B+,1,2024-09-23,Fulfilled,Routine,None
562,4,1,A+,4,2024-09-23,Fulfilled,Routine,None
563,7,4,A+,1,2024-09-23,Fulfilled,Routine,None
564,1,1,B-,1,2024-09-23,Fulfilled,Urgent,None
565,5,2,A+,3,2024-09-23,Fulfilled,Routine,None
566,6,3,B+,1,2024-09-23,Fulfilled,Routine,None
567,4,1,B-,4,2024-09-24,Fulfilled,Routine,None
568,4,3,A-,2,2024-09-24,Fulfilled,Urgent,None
569,8,1,B-,1,2024-09-24,Fulfilled,Routine,None
570,2,4,B+,4,2024-09-25,Fulfilled,Emergency,None
571,7,2,A+,2,2024-09-25,Fulfilled,Routine,None
572,8,4,A+,1,2024-09-25,Fulfilled,Routine,None
573,6,4,A+,2,2024-09-25,Fulfilled,Urgent,None
574,4,3,O+,4,2024-09-26,Fulfilled,Routine,None
575,4,3,A+,5,2024-09-26,Fulfilled,Routine,None
576,4,2,A+,4,2024-09-26,Fulfilled,Routine,None
577,2,4,A+,4,2024-09-26,Fulfilled,Routine,None
578,2,3,O+,4,2024-09-26,Fulfilled,Emergency,None
579,8,3,O-,1,2024-09-27,Fulfilled,Routine,None
580,7,3,B+,3,2024-09-27,Fulfilled,Routine,None
581,8,4,B+,2,2024-09-27,Fulfilled,Urgent,None
582,4,2,A+,7,2024-09-27,Fulfilled,Routine,None
583,5,1,O+,2,2024-09-27,Fulfilled,Routine,None
584,8,3,A-,1,2024-09-27,Fulfilled,Routine,None
585,8,2,O+,1,2024-09-27,Fulfilled,Routine,None
586,3,3,A+,1,2024-09-27,Fulfilled,Routine,None
587,2,2,B+,1,2024-09-27,Fulfilled,Routine,None
588,3,1,O+,1,2024-09-28,Fulfilled,Routine,None
589,4,1,A+,9,2024-09-28,Fulfilled,Emergency,None
590,3,3,A+,2,2024-09-28,Fulfilled,Urgent,None
591,7,1,O+,1,2024-09-28,Fulfilled,Routine,None
592,7,3,A-,1,2024-09-28,Fulfilled,Routine,None
593,5,3,A+,2,2024-09-28,Fulfilled,Routine,None
594,1,3,O+,1,2024-09-28,Fulfilled,Routine,None
595,3,4,AB+,1,2024-09-28,Fulfilled,Routine,None
596,4,1,B-,4,2024-09-28,Fulfilled,Routine,None
597,4,4,B+,3,2024-09-28,Fulfilled,Urgent,None
598,2,3,AB-,1,2024-09-29,Fulfilled,Routine,None
599,3,4,A+,2,2024-09-29,Fulfilled,Routine,None
600,8,3,A+,2,2024-09-29,Fulfilled,Routine,None
601,2,3,A+,1,2024-09-29,Fulfilled,Routine,None
602,4,1,A+,3,2024-09-29,Fulfilled,Routine,None
603,4,3,AB+,7,2024-09-29,Fulfilled,Routine,None
604,7,1,A+,3,2024-09-29,Fulfilled,Routine,None
605,6,1,O-,2,2024-09-29,Fulfilled,Urgent,None
606,1,3,A+,7,2024-09-30,Fulfilled,Emergency,None
607,4,2,B-,3,2024-09-30,Fulfilled,Routine,None
608,2,2,O-,1,2024-09-30,Fulfilled,Routine,None
609,6,1,B+,2,2024-09-30,Fulfilled,Urgent,None
610,4,1,B+,1,2024-09-30,Fulfilled,Routine,None
611,8,3,B+,1,2024-10-01,Fulfilled,Routine,None
612,2,3,B+,1,2024-10-01,Fulfilled,Routine,None
613,2,3,B-,4,2024-10-01,Fulfilled,Urgent,None
614,8,1,A+,1,2024-10-01,Fulfilled,Routine,None
615,7,1,B+,2,2024-10-01,Fulfilled,Routine,None
616,6,1,A+,3,2024-10-02,Fulfilled,Routine,None
617,8,2,A+,2,2024-10-02,Fulfilled,Routine,None
618,5,4,A+,2,2024-10-02,Fulfilled,Routine,None
619,4,2,A+,3,2024-10-02,Fulfilled,Routine,None
620,7,2,A+,2,2024-10-03,Fulfilled,Routine,None
621,6,2,A+,3,2024-10-03,Fulfilled,Routine,None
622,7,4,A+,1,2024-10-03,Fulfilled,Routine,None
623,7,4,A+,4,2024-10-03,Fulfilled,Routine,None
624,5,2,O+,1,2024-10-03,Fulfilled,Routine,None
625,6,2,AB+,2,2024-10-03,Fulfilled,Routine,None
626,1,3,O+,1,2024-10-04,Fulfilled,Routine,None
627,1,3,B+,1,2024-10-04,Fulfilled,Routine,None
628,8,3,O-,1,2024-10-04,Fulfilled,Routine,None
629,6,4,A-,1,2024-10-04,Fulfilled,Routine,None
630,2,2,A+,1,2024-10-04,Fulfilled,Routine,None
631,7,1,B+,1,2024-10-04,Fulfilled,Routine,None
632,6,1,B+,3,2024-10-04,Fulfilled,Routine,None
633,8,1,O+,1,2024-10-05,Fulfilled,Routine,None
634,8,2,A-,1,2024-10-05,Fulfilled,Routine,None
635,4,1,AB+,3,2024-10-05,Fulfilled,Routine,None
636,7,2,B+,2,2024-10-05,Fulfilled,Routine,None
637,2,4,A+,1,2024-10-05,Fulfilled,Urgent,None
638,4,4,O+,6,2024-10-05,Fulfilled,Routine,None
639,6,4,A+,1,2024-10-05,Fulfilled,Routine,None
640,5,1,A+,8,2024-10-05,Fulfilled,Emergency,None
641,1,2,A+,1,2024-10-06,Fulfilled,Routine,None
642,2,4,A+,2,2024-10-06,Fulfilled,Routine,None
643,1,4,B+,1,2024-10-06,Fulfilled,Routine,None
644,4,3,A+,5,2024-10-06,Fulfilled,Routine,None
645,8,3,AB+,1,2024-10-06,Fulfilled,Routine,None
646,8,1,A+,4,2024-10-06,Fulfilled,Urgent,None
647,1,4,A+,2,2024-10-06,Fulfilled,Routine,None
648,2,4,B-,1,2024-10-06,Fulfilled,Routine,None
649,6,2,A+,2,2024-10-07,Fulfilled,Routine,None
650,7,2,A+,4,2024-10-08,Fulfilled,Routine,None
651,3,1,B+,1,2024-10-08,Fulfilled,Routine,None
652,3,3,O+,1,2024-10-08,Fulfilled,Routine,None
653,6,3,O+,1,2024-10-08,Fulfilled,Routine,None
654,5,4,A+,2,2024-10-08,Fulfilled,Routine,None
655,4,3,AB+,9,2024-10-08,Fulfilled,Urgent,None
656,3,3,O+,2,2024-10-08,Fulfilled,Urgent,None
657,8,2,O+,1,2024-10-09,Fulfilled,Routine,None
658,7,2,A+,1,2024-10-09,Fulfilled,Routine,None
659,3,4,B+,3,2024-10-09,Fulfilled,Urgent,None
660,4,3,B+,5,2024-10-09,Fulfilled,Routine,None
661,4,1,A+,8,2024-10-09,Fulfilled,Urgent,None
662,1,2,O-,3,2024-10-09,Fulfilled,Routine,None
663,2,2,AB+,2,2024-10-09,Fulfilled,Urgent,None
664,1,1,B+,2,2024-10-09,Fulfilled,Routine,None
665,6,2,AB+,4,2024-10-10,Fulfilled,Routine,None
666,8,3,O+,2,2024-10-10,Fulfilled,Routine,None
667,1,2,B+,1,2024-10-10,Fulfilled,Routine,None
668,5,1,B+,2,2024-10-10,Fulfilled,Routine,None
669,7,3,A+,2,2024-10-10,Fulfilled,Routine,None
670,7,1,O-,2,2024-10-10,Fulfilled,Routine,None
671,8,3,B+,1,2024-10-11,Fulfilled,Routine,None
672,7,2,A+,1,2024-10-11,Fulfilled,Routine,None
673,7,1,A-,3,2024-10-12,Fulfilled,Urgent,Festival
674,2,1,A+,2,2024-10-12,Fulfilled,Emergency,Festival
675,1,1,B+,3,2024-10-12,Fulfilled,Emergency,Festival
676,8,2,A+,4,2024-10-12,Fulfilled,Emergency,Festival
677,1,2,O-,4,2024-10-12,Fulfilled,Emergency,Festival
678,8,1,A+,7,2024-10-12,Fulfilled,Emergency,Festival
679,6,4,B+,10,2024-10-12,Fulfilled,Emergency,Festival
680,8,2,B+,7,2024-10-12,Fulfilled,Emergency,Festival
681,6,3,B+,2,2024-10-12,Fulfilled,Urgent,Festival
682,6,3,B-,1,2024-10-12,Fulfilled,Urgent,Festival
683,8,4,A-,2,2024-10-12,Fulfilled,Emergency,Festival
684,2,3,O+,3,2024-10-13,Fulfilled,Emergency,Festival
685,5,4,B+,1,2024-10-13,Fulfilled,Urgent,Festival
686,5,2,B-,3,2024-10-13,Fulfilled,Urgent,Festival
687,1,4,B+,4,2024-10-13,Fulfilled,Emergency,Festival
688,5,4,B-,5,2024-10-13,Fulfilled,Emergency,Festival
689,6,4,AB-,5,2024-10-13,Fulfilled,Emergency,Festival
690,6,3,B+,12,2024-10-13,Fulfilled,Emergency,Festival
691,3,4,B+,11,2024-10-13,Fulfilled,Emergency,Festival
692,1,3,AB+,3,2024-10-13,Fulfilled,Emergency,Festival
693,7,1,O+,4,2024-10-13,Fulfilled,Urgent,Festival
694,8,1,B+,5,2024-10-13,Fulfilled,Emergency,Festival
695,6,2,B+,6,2024-10-13,Fulfilled,Emergency,Festival
696,7,3,O+,2,2024-10-14,Fulfilled,Urgent,None
697,3,2,A+,3,2024-10-14,Fulfilled,Urgent,None
698,5,4,O+,1,2024-10-14,Fulfilled,Routine,None
699,6,3,A+,1,2024-10-14,Fulfilled,Routine,None
700,3,4,AB-,9,2024-10-14,Fulfilled,Emergency,None
701,6,2,A+,3,2024-10-14,Fulfilled,Routine,None
702,7,3,B-,4,2024-10-15,Fulfilled,Emergency,None
703,3,2,A+,2,2024-10-15,Fulfilled,Routine,None
704,6,2,O+,3,2024-10-15,Fulfilled,Urgent,None
705,7,4,B+,1,2024-10-15,Fulfilled,Routine,None
706,5,2,O+,2,2024-10-15,Fulfilled,Routine,None
707,1,3,A+,1,2024-10-15,Fulfilled,Routine,None
708,4,1,B+,2,2024-10-15,Fulfilled,Routine,None
709,3,4,A+,2,2024-10-15,Fulfilled,Routine,None
710,7,3,A+,6,2024-10-15,Fulfilled,Routine,None
711,4,3,A+,2,2024-10-15,Fulfilled,Routine,None
712,1,3,A-,1,2024-10-15,Fulfilled,Routine,None
713,8,3,O+,7,2024-10-16,Fulfilled,Urgent,None
714,1,4,B-,2,2024-10-16,Fulfilled,Routine,None
715,2,2,B+,4,2024-10-17,Fulfilled,Urgent,None
716,8,2,O+,2,2024-10-17,Fulfilled,Urgent,None
717,3,3,A+,2,2024-10-17,Fulfilled,Routine,None
718,7,1,A+,1,2024-10-17,Fulfilled,Urgent,None
719,6,3,B+,2,2024-10-17,Fulfilled,Routine,None
720,1,2,A-,2,2024-10-18,Fulfilled,Urgent,Outbreak
721,3,1,A+,4,2024-10-18,Fulfilled,Emergency,Outbreak
722,5,4,A+,3,2024-10-18,Fulfilled,Emergency,Outbreak
723,1,3,A+,7,2024-10-18,Fulfilled,Emergency,Outbreak
724,1,1,O+,5,2024-10-18,Fulfilled,Emergency,Outbreak
725,2,3,A+,3,2024-10-18,Fulfilled,Emergency,Outbreak
726,1,1,B-,6,2024-10-18,Fulfilled,Emergency,Outbreak
727,3,2,A-,4,2024-10-18,Fulfilled,Emergency,Outbreak
728,5,3,B+,2,2024-10-18,Fulfilled,Emergency,Outbreak
729,5,3,B-,4,2024-10-18,Fulfilled,Emergency,Outbreak
730,7,2,B+,2,2024-10-18,Cancelled,Emergency,Outbreak
731,3,4,A+,8,2024-10-19,Fulfilled,Emergency,Outbreak
732,1,3,AB+,7,2024-10-19,Fulfilled,Emergency,Outbreak
733,8,2,O-,3,2024-10-19,Fulfilled,Emergency,Outbreak
734,6,4,B+,5,2024-10-19,Fulfilled,Emergency,Outbreak
735,8,4,B+,4,2024-10-19,Fulfilled,Urgent,Outbreak
736,3,1,A+,14,2024-10-19,Fulfilled,Emergency,Outbreak
737,5,1,A+,9,2024-10-19,Fulfilled,Emergency,Outbreak
738,3,4,O+,2,2024-10-19,Fulfilled,Emergency,Outbreak
739,4,3,A+,5,2024-10-19,Fulfilled,Urgent,Outbreak
740,1,2,AB+,4,2024-10-19,Fulfilled,Emergency,Outbreak
741,5,4,A+,5,2024-10-19,Fulfilled,Emergency,Outbreak
742,4,2,AB-,8,2024-10-19,Fulfilled,Emergency,Outbreak
743,1,1,A+,1,2024-10-19,Fulfilled,Urgent,Outbreak
744,8,1,B+,5,2024-10-20,Fulfilled,Emergency,Outbreak
745,7,3,O+,3,2024-10-20,Fulfilled,Urgent,Outbreak
746,7,1,A-,3,2024-10-20,Fulfilled,Urgent,Outbreak
747,7,2,A-,5,2024-10-20,Fulfilled,Emergency,Outbreak
748,2,1,O+,3,2024-10-20,Fulfilled,Emergency,Outbreak
749,5,3,A+,3,2024-10-20,Fulfilled,Urgent,Outbreak
750,8,4,B+,4,2024-10-20,Fulfilled,Emergency,Outbreak
751,1,3,AB-,2,2024-10-20,Fulfilled,Emergency,Outbreak
752,1,3,O+,2,2024-10-20,Fulfilled,Urgent,Outbreak
753,2,2,B+,1,2024-10-21,Fulfilled,Urgent,Outbreak
754,4,1,O+,7,2024-10-21,Fulfilled,Emergency,Outbreak
755,7,3,AB-,3,2024-10-21,Fulfilled,Urgent,Outbreak
756,5,3,O-,6,2024-10-21,Fulfilled,Emergency,Outbreak
757,7,1,A-,2,2024-10-21,Fulfilled,Urgent,Outbreak
758,5,4,B+,1,2024-10-21,Fulfilled,Urgent,Outbreak
759,3,1,A+,6,2024-10-21,Fulfilled,Urgent,Outbreak
760,4,2,B+,14,2024-10-22,Fulfilled,Emergency,Outbreak
761,2,1,A+,4,2024-10-22,Fulfilled,Emergency,Outbreak
762,6,2,A-,4,2024-10-22,Fulfilled,Urgent,Outbreak
763,2,2,A+,1,2024-10-22,Fulfilled,Urgent,Outbreak
764,4,4,A+,13,2024-10-22,Fulfilled,Emergency,Outbreak
765,5,3,O+,3,2024-10-22,Fulfilled,Emergency,Outbreak
766,5,4,B+,9,2024-10-22,Fulfilled,Emergency,Outbreak
767,5,2,B+,4,2024-10-23,Fulfilled,Emergency,Outbreak
768,8,3,A-,4,2024-10-23,Fulfilled,Urgent,Outbreak
769,3,2,A+,2,2024-10-23,Fulfilled,Emergency,Outbreak
770,5,3,A+,2,2024-10-23,Fulfilled,Urgent,Outbreak
771,4,2,B+,16,2024-10-23,Fulfilled,Emergency,Outbreak
772,5,2,A+,5,2024-10-23,Fulfilled,Urgent,Outbreak
773,1,4,A+,2,2024-10-23,Fulfilled,Emergency,Outbreak
774,5,4,AB+,3,2024-10-23,Fulfilled,Urgent,Outbreak
775,4,2,A+,7,2024-10-23,Fulfilled,Emergency,Outbreak
776,1,3,B+,5,2024-10-23,Fulfilled,Emergency,Outbreak
777,2,3,B+,13,2024-10-24,Fulfilled,Emergency,Outbreak
778,6,2,A+,3,2024-10-24,Fulfilled,Emergency,Outbreak
779,4,4,AB+,3,2024-10-24,Cancelled,Emergency,Outbreak
780,1,4,AB-,2,2024-10-24,Fulfilled,Urgent,Outbreak
781,1,3,B+,1,2024-10-24,Fulfilled,Urgent,Outbreak
782,2,3,O+,3,2024-10-24,Fulfilled,Emergency,Outbreak
783,4,4,AB-,8,2024-10-25,Fulfilled,Emergency,Outbreak
784,1,1,A+,6,2024-10-25,Fulfilled,Emergency,Outbreak
785,2,1,AB+,3,2024-10-25,Fulfilled,Emergency,Outbreak
786,2,2,O+,4,2024-10-25,Fulfilled,Emergency,Outbreak
787,4,4,B+,2,2024-10-25,Fulfilled,Urgent,Outbreak
788,6,2,B-,6,2024-10-25,Fulfilled,Emergency,Outbreak
789,8,1,B+,7,2024-10-25,Fulfilled,Emergency,Outbreak
790,8,1,B+,5,2024-10-25,Fulfilled,Emergency,Outbreak
791,7,2,AB+,7,2024-10-25,Fulfilled,Emergency,Outbreak
792,1,1,A-,2,2024-10-25,Fulfilled,Urgent,Outbreak
793,1,1,B+,5,2024-10-25,Fulfilled,Urgent,Outbreak
794,8,2,B+,2,2024-10-26,Fulfilled,Urgent,Outbreak
795,2,1,O+,1,2024-10-26,Fulfilled,Urgent,Outbreak
796,5,2,A+,8,2024-10-26,Fulfilled,Emergency,Outbreak
797,3,3,B+,4,2024-10-27,Fulfilled,Emergency,Festival
798,4,3,A+,6,2024-10-27,Fulfilled,Urgent,Festival
799,6,4,A+,7,2024-10-27,Fulfilled,Emergency,Festival
800,8,2,A+,3,2024-10-27,Fulfilled,Emergency,Festival
801,2,3,A+,5,2024-10-27,Fulfilled,Emergency,Festival
802,4,2,A+,4,2024-10-27,Fulfilled,Urgent,Festival
803,2,4,B+,3,2024-10-27,Fulfilled,Emergency,Festival
804,4,2,B+,5,2024-10-27,Fulfilled,Emergency,Festival
805,1,4,A+,10,2024-10-27,Cancelled,Emergency,Festival
806,5,4,B+,3,2024-10-28,Fulfilled,Emergency,Festival
807,1,1,A+,2,2024-10-28,Fulfilled,Emergency,Festival
808,2,3,A+,10,2024-10-28,Fulfilled,Emergency,Festival
809,8,1,A-,1,2024-10-28,Fulfilled,Urgent,Festival
810,8,4,B+,4,2024-10-28,Fulfilled,Emergency,Festival
811,3,3,AB+,6,2024-10-29,Fulfilled,Emergency,Outbreak
812,8,3,B-,3,2024-10-29,Fulfilled,Urgent,Outbreak
813,6,3,O-,5,2024-10-29,Fulfilled,Emergency,Outbreak
814,8,2,B+,7,2024-10-29,Fulfilled,Emergency,Outbreak
815,8,2,B-,6,2024-10-30,Fulfilled,Emergency,Outbreak
816,1,4,A+,2,2024-10-30,Fulfilled,Urgent,Outbreak
817,8,3,A-,6,2024-10-30,Fulfilled,Emergency,Outbreak
818,3,1,O+,5,2024-10-30,Fulfilled,Emergency,Outbreak
819,6,4,B+,6,2024-10-30,Fulfilled,Emergency,Outbreak
820,6,3,O+,1,2024-10-30,Fulfilled,Urgent,Outbreak
821,7,2,B+,3,2024-10-30,Fulfilled,Emergency,Outbreak
822,2,3,A-,2,2024-10-30,Fulfilled,Emergency,Outbreak
823,5,1,B+,5,2024-10-31,Fulfilled,Emergency,Outbreak
824,4,1,AB+,15,2024-10-31,Fulfilled,Emergency,Outbreak
825,6,3,AB+,5,2024-10-31,Fulfilled,Urgent,Outbreak
826,2,1,AB+,4,2024-10-31,Fulfilled,Urgent,Outbreak
827,2,2,A-,5,2024-10-31,Fulfilled,Emergency,Outbreak
828,6,4,A-,10,2024-11-01,Fulfilled,Emergency,Outbreak
829,7,4,O+,7,2024-11-01,Fulfilled,Emergency,Outbreak
830,4,4,O+,6,2024-11-01,Fulfilled,Emergency,Outbreak
831,2,2,A+,3,2024-11-01,Fulfilled,Emergency,Outbreak
832,5,2,A-,5,2024-11-01,Fulfilled,Emergency,Outbreak
833,8,1,A+,5,2024-11-02,Fulfilled,Emergency,Outbreak
834,6,3,B-,1,2024-11-02,Fulfilled,Urgent,Outbreak
835,8,3,O+,8,2024-11-02,Fulfilled,Emergency,Outbreak
836,2,2,O+,5,2024-11-02,Fulfilled,Emergency,Outbreak
837,3,4,B+,4,2024-11-02,Fulfilled,Urgent,Outbreak
838,1,1,B+,3,2024-11-02,Fulfilled,Urgent,Outbreak
839,8,1,B+,4,2024-11-03,Cancelled,Emergency,Outbreak
840,7,3,B+,1,2024-11-03,Fulfilled,Urgent,Outbreak
841,1,4,O+,4,2024-11-03,Fulfilled,Emergency,Outbreak
842,5,1,O+,2,2024-11-03,Fulfilled,Urgent,Outbreak
843,4,1,O+,13,2024-11-03,Fulfilled,Emergency,Outbreak
844,5,1,B+,4,2024-11-03,Fulfilled,Emergency,Outbreak
845,1,3,AB+,2,2024-11-03,Fulfilled,Urgent,Outbreak
846,3,3,A+,2,2024-11-03,Fulfilled,Emergency,Outbreak
847,3,4,O+,8,2024-11-03,Fulfilled,Emergency,Outbreak
848,2,4,A+,6,2024-11-03,Fulfilled,Urgent,Outbreak
849,6,3,A+,3,2024-11-03,Fulfilled,Emergency,Outbreak
850,5,2,A-,3,2024-11-04,Fulfilled,Emergency,Outbreak
851,8,2,A+,5,2024-11-04,Fulfilled,Emergency,Outbreak
852,3,2,O-,7,2024-11-04,Fulfilled,Emergency,Outbreak
853,1,2,B+,1,2024-11-04,Fulfilled,Urgent,Outbreak
854,8,2,B+,1,2024-11-04,Fulfilled,Urgent,Outbreak
855,4,4,A+,4,2024-11-04,Fulfilled,Urgent,Outbreak
856,4,1,O+,10,2024-11-05,Fulfilled,Emergency,Outbreak
857,4,4,B-,7,2024-11-05,Fulfilled,Emergency,Outbreak
858,7,2,A+,7,2024-11-05,Fulfilled,Emergency,Outbreak
859,3,1,A+,12,2024-11-05,Fulfilled,Emergency,Outbreak
860,5,1,B+,10,2024-11-05,Cancelled,Emergency,Outbreak
861,2,4,A-,5,2024-11-05,Fulfilled,Emergency,Outbreak
